,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
283,0.03851561546325684,0.0023849704376341496,0.01710333824157715,0.002055155282743659,5,0,0.075,sigmoid,"{'C': 5, 'coef0': 0, 'gamma': 0.075, 'kernel': 'sigmoid'}",0.709375,0.746875,0.728125,0.715625,0.775,0.7349999999999999,0.023750000000000014,220,0.7234375,0.71484375,0.728125,0.7171875,0.715625,0.7198437500000001,0.005125381083392737
284,0.04361038208007813,0.003983523126396765,0.02080049514770508,0.0019226287718090795,5,0,0.1,sigmoid,"{'C': 5, 'coef0': 0, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.61875,0.684375,0.6875,0.64375,0.71875,0.670625,0.03522250700901341,233,0.6640625,0.63671875,0.64453125,0.6640625,0.65703125,0.65328125,0.010930801520245436
285,0.08032069206237794,0.004708623689814528,0.03230752944946289,0.001883342425503645,5,0,0.5,sigmoid,"{'C': 5, 'coef0': 0, 'gamma': 0.5, 'kernel': 'sigmoid'}",0.38125,0.45,0.40625,0.415625,0.403125,0.41125000000000006,0.022413026346301393,286,0.38046875,0.39296875,0.3796875,0.37734375,0.4171875,0.38953125,0.014861009702405815
286,0.036815452575683597,0.0028002204744743864,0.010195350646972657,0.00116617070667467,5,0,scale,sigmoid,"{'C': 5, 'coef0': 0, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.925,0.940625,0.940625,0.9375,0.93125,0.9350000000000002,0.00605959982177041,53,0.9421875,0.9453125,0.95234375,0.9515625,0.946875,0.94765625,0.0038273277230987343
287,0.0429039478302002,0.0034715163102375696,0.010905075073242187,0.0016858081118423236,5,0,auto,sigmoid,"{'C': 5, 'coef0': 0, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.9625,0.9625,0.965625,0.946875,0.946875,0.9568749999999999,0.00824431622392056,29,0.978125,0.97421875,0.98046875,0.98359375,0.975,0.9782812499999999,0.003472829807952023
288,0.04290571212768555,0.0036430085472009635,0.010400104522705077,0.0007999916116996669,5,0.5,0.01,sigmoid,"{'C': 5, 'coef0': 0.5, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.965625,0.96875,0.96875,0.94375,0.959375,0.96125,0.009395810236483072,20,0.96953125,0.97421875,0.9734375,0.98046875,0.9671875,0.9729687499999999,0.004544699866327821
289,0.038503837585449216,0.004171688803513578,0.013004541397094727,0.0010473828311999874,5,0.5,0.025,sigmoid,"{'C': 5, 'coef0': 0.5, 'gamma': 0.025, 'kernel': 'sigmoid'}",0.89375,0.903125,0.871875,0.871875,0.9,0.8881250000000002,0.013607213160673296,96,0.89140625,0.8890625,0.89296875,0.89921875,0.8859375,0.8917187499999999,0.004435959239555722
290,0.050611257553100586,0.013807901332026013,0.01700301170349121,0.0022831187729141123,5,0.5,0.05,sigmoid,"{'C': 5, 'coef0': 0.5, 'gamma': 0.05, 'kernel': 'sigmoid'}",0.79375,0.759375,0.7375,0.73125,0.775,0.7593750000000001,0.02321771952625838,208,0.75078125,0.75703125,0.7484375,0.753125,0.74375,0.7506250000000001,0.004457919568027233
291,0.058420658111572266,0.00643403414521891,0.021199512481689452,0.0016025579038065545,5,0.5,0.075,sigmoid,"{'C': 5, 'coef0': 0.5, 'gamma': 0.075, 'kernel': 'sigmoid'}",0.6625,0.653125,0.678125,0.621875,0.675,0.6581249999999998,0.020213702035995307,239,0.64375,0.65625,0.63671875,0.646875,0.65078125,0.646875,0.0065736512399883155
292,0.06402440071105957,0.006196365159424206,0.03511834144592285,0.024309212543614903,5,0.5,0.1,sigmoid,"{'C': 5, 'coef0': 0.5, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.559375,0.609375,0.628125,0.540625,0.59375,0.5862499999999999,0.0320887441324836,262,0.5734375,0.57734375,0.553125,0.5671875,0.5890625,0.57203125,0.01184205957593529
293,0.09812703132629394,0.0070126291386557755,0.03821034431457519,0.0016395511142825315,5,0.5,0.5,sigmoid,"{'C': 5, 'coef0': 0.5, 'gamma': 0.5, 'kernel': 'sigmoid'}",0.346875,0.4125,0.384375,0.36875,0.353125,0.37312499999999993,0.023601509485624,296,0.3515625,0.371875,0.36796875,0.359375,0.36875,0.36390625,0.0074346107833564564
294,0.035505819320678714,0.004051687205919047,0.00939769744873047,0.0013571300416401623,5,0.5,scale,sigmoid,"{'C': 5, 'coef0': 0.5, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.88125,0.88125,0.86875,0.8625,0.890625,0.8768750000000001,0.00999999999999998,113,0.87890625,0.86875,0.8796875,0.89140625,0.87421875,0.87859375,0.007503254502214328
295,0.038615751266479495,0.003383125211582214,0.011999082565307618,0.0016728569996795756,5,0.5,auto,sigmoid,"{'C': 5, 'coef0': 0.5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.915625,0.921875,0.91875,0.89375,0.915625,0.913125,0.009960860906568248,75,0.92421875,0.92265625,0.92890625,0.934375,0.92890625,0.9278124999999999,0.0041221581119602925
296,0.0592160701751709,0.005807917042373671,0.01879873275756836,0.0023171112329896993,5,1,0.01,sigmoid,"{'C': 5, 'coef0': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.96875,0.965625,0.959375,0.94375,0.95625,0.95875,0.008705242673240072,21,0.96640625,0.9625,0.9625,0.971875,0.959375,0.96453125,0.004296164714021118
297,0.049729442596435545,0.0071861934767607286,0.01551051139831543,0.00126009972458118,5,1,0.025,sigmoid,"{'C': 5, 'coef0': 1, 'gamma': 0.025, 'kernel': 'sigmoid'}",0.88125,0.86875,0.86875,0.85625,0.9125,0.8774999999999998,0.019202864369671516,112,0.871875,0.871875,0.875,0.890625,0.86171875,0.87421875,0.009348922063532255
